,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,block,plt
0,marchin,Acer,rubrum,bbd,2011.0,88.0,,,,,1
1,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,1
2,marchin,Acer,rubrum,bbd,2011.0,96.0,,,,,1
3,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,1
4,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,1
5,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,1
6,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,1
7,marchin,Acer,rubrum,bbd,2011.0,88.0,,,,,1
8,marchin,Acer,rubrum,bbd,2011.0,92.0,,,,,1
9,marchin,Acer,rubrum,bbd,2011.0,92.0,,,,,1
10,marchin,Carya,tomentosa,bbd,2011.0,96.0,,,,,1
11,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,1
12,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,1
13,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,1
14,marchin,Quercus,alba,bbd,2011.0,81.0,,,,,1
15,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,1
16,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,1
17,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,1
18,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,1
19,marchin,Quercus,alba,bbd,2011.0,82.0,,,,,1
20,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,1
21,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,2
22,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,2
23,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,2
24,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,2
25,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,2
26,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,2
27,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,2
28,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,2
29,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,2
30,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,2
31,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,2
32,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,2
33,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,2
34,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,2
35,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,2
36,marchin,Quercus,alba,bbd,2011.0,70.0,,,,,2
37,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,2
38,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,2
39,marchin,Quercus,alba,bbd,2011.0,74.0,,,,,2
40,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,2
41,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,2
42,marchin,Quercus,alba,bbd,2011.0,88.0,,,,,2
43,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,2
44,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,2
45,marchin,Vaccinium,stamineum,bbd,2011.0,90.0,,,,,2
46,marchin,Vaccinium,stamineum,bbd,2011.0,96.0,,,,,2
47,marchin,Vaccinium,stamineum,bbd,2011.0,100.0,,,,,2
48,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,2
49,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,2
50,marchin,Vaccinium,stamineum,bbd,2011.0,79.0,,,,,2
51,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,3
52,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,3
53,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,3
54,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,3
55,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,3
56,marchin,Acer,rubrum,bbd,2011.0,75.0,,,,,3
57,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,3
58,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,3
59,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,3
60,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,3
61,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,3
62,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,3
63,marchin,Quercus,alba,bbd,2011.0,94.0,,,,,3
64,marchin,Quercus,alba,bbd,2011.0,75.0,,,,,3
65,marchin,Quercus,alba,bbd,2011.0,68.0,,,,,3
66,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,3
67,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,3
68,marchin,Quercus,alba,bbd,2011.0,81.0,,,,,3
69,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,3
70,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,3
71,marchin,Quercus,alba,bbd,2011.0,88.0,,,,,3
72,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,3
73,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,3
74,marchin,Vaccinium,pallidum,bbd,2011.0,92.0,,,,,3
75,marchin,Vaccinium,pallidum,bbd,2011.0,68.0,,,,,3
76,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,3
77,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,3
78,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,3
79,marchin,Vaccinium,pallidum,bbd,2011.0,75.0,,,,,3
80,marchin,Vaccinium,pallidum,bbd,2011.0,75.0,,,,,3
81,marchin,Vaccinium,stamineum,bbd,2011.0,79.0,,,,,3
82,marchin,Vaccinium,stamineum,bbd,2011.0,79.0,,,,,3
83,marchin,Acer,rubrum,bbd,2011.0,77.0,,,,,4
84,marchin,Carya,tomentosa,bbd,2011.0,97.0,,,,,4
85,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,4
86,marchin,Quercus,alba,bbd,2011.0,81.0,,,,,4
87,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,4
88,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,4
89,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,4
90,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,4
91,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,4
92,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,4
93,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,4
94,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,4
95,marchin,Quercus,alba,bbd,2011.0,94.0,,,,,4
96,marchin,Quercus,rubra,bbd,2011.0,96.0,,,,,4
97,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,4
98,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,4
99,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,4
100,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,4
101,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,4
102,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,4
103,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,4
104,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,4
105,marchin,Vaccinium,pallidum,bbd,2011.0,70.0,,,,,4
106,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,4
107,marchin,Vaccinium,stamineum,bbd,2011.0,92.0,,,,,4
108,marchin,Vaccinium,stamineum,bbd,2011.0,92.0,,,,,4
109,marchin,Acer,rubrum,bbd,2011.0,75.0,,,,,5
110,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,5
111,marchin,Acer,rubrum,bbd,2011.0,97.0,,,,,5
112,marchin,Acer,rubrum,bbd,2011.0,97.0,,,,,5
113,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,5
114,marchin,Carya,tomentosa,bbd,2011.0,94.0,,,,,5
115,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,5
116,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,5
117,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,5
118,marchin,Quercus,alba,bbd,2011.0,82.0,,,,,5
119,marchin,Quercus,alba,bbd,2011.0,75.0,,,,,5
120,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,5
121,marchin,Quercus,alba,bbd,2011.0,81.0,,,,,5
122,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,5
123,marchin,Quercus,alba,bbd,2011.0,75.0,,,,,5
124,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,5
125,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,5
126,marchin,Quercus,rubra,bbd,2011.0,96.0,,,,,5
127,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,5
128,marchin,Vaccinium,pallidum,bbd,2011.0,92.0,,,,,5
129,marchin,Vaccinium,pallidum,bbd,2011.0,77.0,,,,,5
130,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,5
131,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,5
132,marchin,Vaccinium,pallidum,bbd,2011.0,88.0,,,,,5
133,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,5
134,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,5
135,marchin,Vaccinium,pallidum,bbd,2011.0,88.0,,,,,5
136,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,5
137,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,5
138,marchin,Vaccinium,stamineum,bbd,2011.0,90.0,,,,,5
139,marchin,Vaccinium,stamineum,bbd,2011.0,88.0,,,,,5
140,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,5
141,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,5
142,marchin,Vaccinium,stamineum,bbd,2011.0,81.0,,,,,5
143,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
144,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
145,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
146,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
147,marchin,Acer,rubrum,bbd,2011.0,72.0,,,,,6
148,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,6
149,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,6
150,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
151,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
152,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,6
153,marchin,Acer,rubrum,bbd,2011.0,72.0,,,,,6
154,marchin,Carya,tomentosa,bbd,2011.0,104.0,,,,,6
155,marchin,Carya,tomentosa,bbd,2011.0,100.0,,,,,6
156,marchin,Carya,tomentosa,bbd,2011.0,100.0,,,,,6
157,marchin,Carya,tomentosa,bbd,2011.0,84.0,,,,,6
158,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,6
159,marchin,Carya,tomentosa,bbd,2011.0,98.0,,,,,6
160,marchin,Carya,tomentosa,bbd,2011.0,102.0,,,,,6
161,marchin,Carya,tomentosa,bbd,2011.0,104.0,,,,,6
162,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
163,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
164,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
165,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
166,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
167,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
168,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
169,marchin,Quercus,alba,bbd,2011.0,81.0,,,,,6
170,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,6
171,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,6
172,marchin,Quercus,rubra,bbd,2011.0,87.0,,,,,6
173,marchin,Vaccinium,pallidum,bbd,2011.0,85.0,,,,,6
174,marchin,Vaccinium,pallidum,bbd,2011.0,75.0,,,,,6
175,marchin,Vaccinium,pallidum,bbd,2011.0,70.0,,,,,6
176,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,6
177,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,6
178,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,6
179,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,6
180,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,6
181,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,6
182,marchin,Vaccinium,stamineum,bbd,2011.0,83.0,,,,,6
183,marchin,Vaccinium,stamineum,bbd,2011.0,79.0,,,,,6
184,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,7
185,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,7
186,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,7
187,marchin,Carya,tomentosa,bbd,2011.0,96.0,,,,,7
188,marchin,Carya,tomentosa,bbd,2011.0,92.0,,,,,7
189,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,7
190,marchin,Quercus,alba,bbd,2011.0,70.0,,,,,7
191,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,7
192,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,7
193,marchin,Quercus,alba,bbd,2011.0,72.0,,,,,7
194,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,7
195,marchin,Quercus,alba,bbd,2011.0,70.0,,,,,7
196,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,7
197,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,7
198,marchin,Quercus,alba,bbd,2011.0,83.0,,,,,7
199,marchin,Quercus,rubra,bbd,2011.0,79.0,,,,,7
200,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
201,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
202,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
203,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
204,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,7
205,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
206,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
207,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
208,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
209,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,7
210,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,7
211,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,8
212,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,8
213,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,8
214,marchin,Acer,rubrum,bbd,2011.0,83.0,,,,,8
215,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,8
216,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,8
217,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,8
218,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,8
219,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,8
220,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,8
221,marchin,Carya,tomentosa,bbd,2011.0,82.0,,,,,8
222,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,8
223,marchin,Carya,tomentosa,bbd,2011.0,92.0,,,,,8
224,marchin,Carya,tomentosa,bbd,2011.0,88.0,,,,,8
225,marchin,Carya,tomentosa,bbd,2011.0,95.0,,,,,8
226,marchin,Carya,tomentosa,bbd,2011.0,96.0,,,,,8
227,marchin,Quercus,alba,bbd,2011.0,67.0,,,,,8
228,marchin,Quercus,alba,bbd,2011.0,72.0,,,,,8
229,marchin,Quercus,alba,bbd,2011.0,72.0,,,,,8
230,marchin,Quercus,alba,bbd,2011.0,68.0,,,,,8
231,marchin,Quercus,alba,bbd,2011.0,74.0,,,,,8
232,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,8
233,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,8
234,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,8
235,marchin,Quercus,alba,bbd,2011.0,77.0,,,,,8
236,marchin,Quercus,alba,bbd,2011.0,75.0,,,,,8
237,marchin,Quercus,rubra,bbd,2011.0,80.0,,,,,8
238,marchin,Vaccinium,pallidum,bbd,2011.0,77.0,,,,,8
239,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,9
240,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,9
241,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,9
242,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,9
243,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,9
244,marchin,Quercus,alba,bbd,2011.0,80.0,,,,,9
245,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,9
246,marchin,Quercus,alba,bbd,2011.0,72.0,,,,,9
247,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,9
248,marchin,Quercus,alba,bbd,2011.0,77.0,,,,,9
249,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,9
250,marchin,Quercus,alba,bbd,2011.0,75.0,,,,,9
251,marchin,Quercus,alba,bbd,2011.0,68.0,,,,,9
252,marchin,Quercus,alba,bbd,2011.0,77.0,,,,,9
253,marchin,Quercus,rubra,bbd,2011.0,92.0,,,,,9
254,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
255,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
256,marchin,Vaccinium,pallidum,bbd,2011.0,79.0,,,,,9
257,marchin,Vaccinium,pallidum,bbd,2011.0,72.0,,,,,9
258,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
259,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
260,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
261,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
262,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
263,marchin,Vaccinium,pallidum,bbd,2011.0,83.0,,,,,9
264,marchin,Vaccinium,pallidum,bbd,2011.0,72.0,,,,,9
265,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
266,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
267,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
268,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
269,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
270,marchin,Acer,rubrum,bbd,2011.0,80.0,,,,,10
271,marchin,Acer,rubrum,bbd,2011.0,82.0,,,,,10
272,marchin,Acer,rubrum,bbd,2011.0,79.0,,,,,10
273,marchin,Acer,rubrum,bbd,2011.0,77.0,,,,,10
274,marchin,Acer,rubrum,bbd,2011.0,81.0,,,,,10
275,marchin,Carya,tomentosa,bbd,2011.0,99.0,,,,,10
276,marchin,Carya,tomentosa,bbd,2011.0,86.0,,,,,10
277,marchin,Carya,tomentosa,bbd,2011.0,94.0,,,,,10
278,marchin,Carya,tomentosa,bbd,2011.0,83.0,,,,,10
279,marchin,Quercus,alba,bbd,2011.0,70.0,,,,,10
280,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
281,marchin,Quercus,alba,bbd,2011.0,70.0,,,,,10
282,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
283,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
284,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
285,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
286,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
287,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
288,marchin,Quercus,alba,bbd,2011.0,79.0,,,,,10
289,marchin,Quercus,rubra,bbd,2011.0,79.0,,,,,10
290,marchin,Vaccinium,stamineum,bbd,2011.0,77.0,,,,,10
291,marchin,Vaccinium,stamineum,bbd,2011.0,75.0,,,,,10
292,marchin,Vaccinium,stamineum,bbd,2011.0,75.0,,,,,10
293,marchin,Vaccinium,stamineum,bbd,2011.0,75.0,,,,,10
294,marchin,Vaccinium,stamineum,bbd,2011.0,77.0,,,,,10
295,marchin,Vaccinium,stamineum,bbd,2011.0,75.0,,,,,10
